id,title,authors,conference,year,official_page,pdf_link,status_or_award
ECCV2024-1902,Spatial-Temporal Multi-level Association for Video Object Segmentation,Deshui Miao; Xin Li; Zhenyu He; Huchuan Lu; Ming-Hsuan Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/337,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08391.pdf,2024 Poster
ECCV2024-1903,Point-supervised Panoptic Segmentation via Estimating Pseudo Labels from Learnable Distance,Jing Li; Junsong Fan; Zhaoxiang Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/793,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02430.pdf,2024 Poster
ECCV2024-1904,CSOT: Cross-Scan Object Transfer for Semi-Supervised LiDAR Object Detection,Jinglin Zhan; Tiejun Liu; Rengang Li; Zhaoxiang Zhang; Yuntao Chen,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1894,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02623.pdf,2024 Poster
ECCV2024-1905,Context-Aware Action Recognition: Introducing a Comprehensive Dataset for Behavior Contrast,Tatsuya Sasaki; Yoshiki Ito; Satoshi Kondo,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2196,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10056.pdf,2024 Poster
ECCV2024-1906,NVS-Adapter: Plug-and-Play Novel View Synthesis from a Single Image,Yoonwoo Jeong; Jinwoo Lee; Chiheon Kim; Minsu Cho; Doyup Lee,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1425,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06489.pdf,2024 Poster
ECCV2024-1907,Face Reconstruction Transfer Attack as Out-of-Distribution Generalization,Yoon Gyo Jung; Jaewoo Park; Xingbo Dong; Hojin Park; Andrew Beng Jin Teoh; Octavia Camps,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1810,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09627.pdf,2024 Poster
ECCV2024-1908,Rethinking Image-to-Video Adaptation: An Object-centric Perspective,Rui Qian; Shuangrui Ding; Dahua Lin,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/726,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05996.pdf,2024 Poster
ECCV2024-1909,Texture-GS: Disentangle the Geometry and Texture for 3D Gaussian Splatting Editing,Tian-Xing Xu; WENBO HU; Yu-Kun Lai; Ying Shan; Song-Hai Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/581,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03567.pdf,2024 Poster
ECCV2024-1910,Noise Calibration: Plug-and-play Content-Preserving Video Enhancement using Pre-trained Video Diffusion Models,Qinyu Yang; Haoxin Chen; Yong Zhang; Menghan Xia; Xiaodong Cun; Zhixun Su; Ying Shan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/302,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05324.pdf,2024 Poster
ECCV2024-1911,DynamiCrafter: Animating Open-domain Images with Video Diffusion Priors,Jinbo Xing; Menghan Xia; Yong Zhang; Haoxin Chen; Wangbo Yu; Hanyuan Liu; Gongye Liu; Xintao Wang; Ying Shan; Tien-Tsin Wong,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1245,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06298.pdf,2024 Poster
ECCV2024-1912,UniProcessor: A Text-induced Unified Low-level Image Processor,Huiyu Duan; Xiongkuo Min; Sijing Wu; Wei Shen; Guangtao Zhai,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/685,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08399.pdf,2024 Poster
ECCV2024-1913,Bridging Synthetic and Real Worlds for Pre-training Scene Text Detectors,Tongkun Guan; Wei Shen; Xue Yang; Xuehui Wang; Xiaokang Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1504,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06085.pdf,2024 Poster
ECCV2024-1914,Tokenize Anything via Prompting,Ting Pan; Lulu Tang; Xinlong Wang; Shiguang Shan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1868,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06366.pdf,2024 Poster
ECCV2024-1915,Visual Alignment Pre-training for Sign Language Translation,Peiqi Jiao; Yuecong Min; Xilin CHEN,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/737,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05894.pdf,2024 Poster
ECCV2024-1916,GRACE: Graph-Based Contextual Debiasing for Fair Visual Question Answering,Yifeng Zhang; Ming Jiang; Qi Zhao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2228,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02569.pdf,2024 Poster
ECCV2024-1917,Learning Chain of Counterfactual Thought for Bias-Robust Vision-Language Reasoning,Yifeng Zhang; Ming Jiang; Qi Zhao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2597,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01309.pdf,2024 Poster
ECCV2024-1918,Reflective Instruction Tuning: Mitigating Hallucinations in Large Vision-Language Models,Jinrui Zhang; Teng Wang; Haigang Zhang; Ping Lu; Feng Zheng,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2231,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08550.pdf,2024 Poster
ECCV2024-1919,FocusDiffuser: Perceiving Local Disparities for Camouflaged Object Detection,Jianwei Zhao; Xin Li; Fan Yang; Qiang Zhai; Ao Luo; Zhicheng Jiao; Hong Cheng,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1156,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06966.pdf,2024 Poster
ECCV2024-1920,Efficient Unsupervised Visual Representation Learning with Explicit Cluster Balancing,Ioannis Maniadis Metaxas; Georgios Tzimiropoulos; ioannis Patras,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/447,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04780.pdf,2024 Poster
ECCV2024-1921,Evaluating Text-to-Visual Generation with Image-to-Text Generation,Zhiqiu Lin; Deepak Pathak; Baiqi Li; Jiayao Li; Xide Xia; Graham Neubig; Pengchuan Zhang; Deva Ramanan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2239,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01435.pdf,2024 Poster
ECCV2024-1922,Removing Distributional Discrepancies in Captions Improves Image-Text Alignment,Mu Cai; Haotian Liu; Yuheng Li; Yijun Li; Eli Shechtman; Zhe Lin; Yong Jae Lee; Krishna Kumar Singh,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2241,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03192.pdf,2024 Poster
ECCV2024-1923,Arc2Face: A Foundation Model for ID-Consistent Human Faces,Foivos Paraperas Papantoniou; Alexandros Lattas; Stylianos Moschoglou; Jiankang Deng; Bernhard Kainz; Stefanos Zafeiriou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2150,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05442.pdf,2024 Poster
ECCV2024-1924,Let the Avatar Talk using Texts without Paired Training Data,Xiuzhe Wu; Yang-Tian Sun; Handi Chen; Hang Zhou; Jingdong Wang; Zhengzhe Liu; Qi Xiaojuan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1281,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/12305.pdf,2024 Poster
ECCV2024-1925,LaMI-DETR: Open-Vocabulary Detection with Language Model Instruction,Penghui Du; Yu Wang; Yifan Sun; Luting Wang; Yue Liao; gang zhang; Errui Ding; Yan Wang; Jingdong Wang; Si Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2252,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03396.pdf,2024 Poster
ECCV2024-1926,Region-centric Image-Language Pretraining for Open-Vocabulary Detection,Dahun Kim; Anelia Angelova; Weicheng Kuo,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/775,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08007.pdf,2024 Poster
ECCV2024-1927,"DECOLLAGE: 3D Detailization by Controllable, Localized, and Learned Geometry Enhancement",Qimin Chen; Zhiqin Chen; Vladimir Kim; Noam Aigerman; Hao Richard Zhang; Siddhartha Chaudhuri,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/194,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05580.pdf,2024 Poster
ECCV2024-1928,Learning Camouflaged Object Detection from Noisy Pseudo Label,Jin Zhang; Ruiheng Zhang; Yanjiao Shi; Zhe Cao; Nian Liu; Fahad Shahbaz Khan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2275,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00051.pdf,2024 Poster
ECCV2024-1929,PartImageNet++ Dataset: Scaling up Part-based Models for Robust Recognition,Xiao Li; Yining Liu; Na Dong; Sitian Qin; Xiaolin Hu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2278,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09027.pdf,2024 Poster
ECCV2024-1930,SpecFormer: Guarding Vision Transformer Robustness via Maximum Singular Value Penalization,Xixu Hu; Runkai Zheng; Jindong Wang; Cheuk Hang Leung; Qi WU; Xing Xie,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1550,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07134.pdf,2024 Poster
ECCV2024-1931,Attention Beats Linear for Fast Implicit Neural Representation Generation,Shuyi Zhang; Ke Liu; Jingjun Gu; Xiaoxu Cai; Zhihua Wang; Jiajun Bu; Haishuai Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2291,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06931.pdf,2024 Poster
ECCV2024-1932,WebRPG: Automatic Web Rendering Parameters Generation for Visual Presentation,Zirui Shao; Feiyu Gao; Hangdi Xing; Zepeng Zhu; Zhi Yu; Jiajun Bu; Qi Zheng; Cong Yao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2062,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01237.pdf,2024 Poster
ECCV2024-1933,Timestep-Aware Correction for Quantized Diffusion Models,Yuzhe YAO; Feng Tian; Jun Chen; Haonan Lin; Guang Dai; Yong Liu; Jingdong Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/299,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08312.pdf,2024 Poster
ECCV2024-1934,LightenDiffusion: Unsupervised Low-Light Image Enhancement with Latent-Retinex Diffusion Models,Hai Jiang; Ao Luo; Xiaohong Liu; Songchen Han; Shuaicheng Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/898,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06440.pdf,2024 Poster
ECCV2024-1935,Prompt-Based Test-Time Real Image Dehazing: A Novel Pipeline,Zixuan Chen; Zewei He; Ziqian Lu; Xuecheng Sun; Zheming Lu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/303,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09815.pdf,2024 Poster
ECCV2024-1936,RCS-Prompt: Learning Prompt to Rearrange Class Space for Prompt-based Continual Learning,Longrong Yang; Hanbin Zhao; Yunlong Yu; Xiaodong Zeng; Xi Li,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2683,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06307.pdf,2024 Poster
ECCV2024-1937,FedTSA: A Cluster-based Two-Stage Aggregation Method for Model-heterogeneous Federated Learning,Boyu Fan; Chenrui Wu; Xiang Su; Pan HUI,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2323,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/11069.pdf,2024 Poster
ECCV2024-1938,Dynamic Guidance Adversarial Distillation with Enhanced Teacher Knowledge,Hyejin Park; Dongbo Min,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2324,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09110.pdf,2024 Poster
ECCV2024-1939,Emerging Property of Masked Token for Effective Pre-training,Hyesong Choi; Hunsang Lee; Seyoung Joung; Hyejin Park; Jiyeong Kim; Dongbo Min,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1176,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09774.pdf,2024 Poster
ECCV2024-1940,OmniSSR: Zero-shot Omnidirectional Image Super-Resolution using Stable Diffusion Model,Runyi Li; Xuhan SHENG; Weiqi Li; Jian Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1971,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04529.pdf,2024 Poster
ECCV2024-1941,Hierarchical Separable Video Transformer for Snapshot Compressive Imaging,Ping Wang; Yulun Zhang; Lishun Wang; Xin Yuan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2173,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10502.pdf,2024 Poster
ECCV2024-1942,Gaussian Grouping: Segment and Edit Anything in 3D Scenes,Mingqiao Ye; Martin Danelljan; Fisher Yu; Lei Ke,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1309,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04195.pdf,2024 Poster
ECCV2024-1943,3D Hand Sequence Recovery from Real Blurry Images and Event Stream,Joonkyu Park; Gyeongsik Moon; Weipeng Xu; Evan Kaseman; Takaaki Shiratori; Kyoung Mu Lee,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/620,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07674.pdf,2024 Poster
ECCV2024-1944,Sapiens: Foundation for Human Vision Models,Rawal Khirodkar; Timur Bagautdinov; Julieta Martinez; Zhaoen Su; Austin T James; Peter Selednik; Stuart Anderson; Shunsuke Saito,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1277,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00529.pdf,2024 Poster
ECCV2024-1945,Rethinking Video Deblurring with Wavelet-Aware Dynamic Transformer and Diffusion Model,chen rao; Guangyuan Li; Zehua Lan; Jiakai Sun; Junsheng Luan; Wei Xing; Lei Zhao; Huaizhong Lin; Jianfeng Dong; Dalong Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2170,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06210.pdf,2024 Poster
ECCV2024-1946,SweepNet: Unsupervised Learning Shape Abstraction via Neural Sweepers,Mingrui Zhao; Yizhi Wang; Fenggen Yu; Changqing Zou; Ali Mahdavi-Amiri,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1676,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05454.pdf,2024 Poster
ECCV2024-1947,Active Coarse-to-Fine Segmentation of Moveable Parts from Real Images,Ruiqi Wang; Akshay Gadi Patil; Fenggen Yu; Hao Richard Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2267,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04970.pdf,2024 Poster
ECCV2024-1948,ShoeModel: Learning to Wear on the User-specified Shoes via Diffusion Model,Wenyu Li; Binghui Chen; Yifeng Geng; Xuansong Xie; Wangmeng Zuo,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/588,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08688.pdf,2024 Poster
ECCV2024-1949,Equi-GSPR: Equivariant SE(3) Graph Network Model for Sparse Point Cloud Registration,Xueyang Kang; Zhaoliang Luan; Kourosh Khoshelham; Bing Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/944,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00521.pdf,2024 Poster
ECCV2024-1950,Segmentation-guided Layer-wise Image Vectorization with Gradient Fills,Hengyu Zhou; Hui Zhang; Bin Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2404,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01546.pdf,2024 Poster
ECCV2024-1951,IntrinsicAnything: Learning Diffusion Priors for Inverse Rendering Under Unknown Illumination,Xi Chen; Sida Peng; Dongchen Yang; Yuan Liu; Bowen Pan; Chengfei Lyu; Xiaowei Zhou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2388,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07782.pdf,2024 Poster
ECCV2024-1952,SAM-guided Graph Cut for 3D Instance Segmentation,Haoyu Guo; He Zhu; Sida Peng; Yuang Wang; Yujun Shen; Ruizhen Hu; Xiaowei Zhou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2271,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06451.pdf,2024 Poster
ECCV2024-1953,GRM: Large Gaussian Reconstruction Model for Efficient 3D Reconstruction and Generation,Yinghao Xu; Zifan Shi; Wang Yifan; Hansheng Chen; Ceyuan Yang; Sida Peng; Yujun Shen; Gordon Wetzstein,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2407,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02257.pdf,2024 Poster
ECCV2024-1954,A Task is Worth One Word: Learning with Task Prompts for High-Quality Versatile Image Inpainting,Junhao Zhuang; Yanhong Zeng; WENRAN LIU; Chun Yuan; Kai Chen,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/693,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07554.pdf,2024 Poster
ECCV2024-1955,HeadStudio: Text to Animatable Head Avatars with 3D Gaussian Splatting,Zhenglin Zhou; Fan Ma; Hehe Fan; Zongxin Yang; Yi Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/156,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04681.pdf,2024 Poster
ECCV2024-1956,VividDreamer: Invariant Score Distillation for Hyper-Realistic Text-to-3D Generation,Wenjie Zhuo; Fan Ma; Hehe Fan; Yi Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2415,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/12075.pdf,2024 Poster
ECCV2024-1957,Explicitly Guided Information Interaction Network for Cross-modal Point Cloud Completion,Hang Xu; Chen Long; Wenxiao Zhang; Yuan Liu; Zhen Cao; Zhen Dong; Bisheng Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/206,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01946.pdf,2024 Poster
ECCV2024-1958,TLControl: Trajectory and Language Control for Human Motion Synthesis,WEILIN WAN; Zhiyang Dou; Taku Komura; Wenping Wang; Dinesh Jayaraman; Lingjie Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/656,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05370.pdf,2024 Poster
ECCV2024-1959,StructLDM: Structured Latent Diffusion for 3D Human Generation,Tao Hu; Fangzhou Hong; Ziwei Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2419,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06815.pdf,2024 Poster
ECCV2024-1960,LGM: Large Multi-View Gaussian Model for High-Resolution 3D Content Creation,Jiaxiang Tang; Zhaoxi Chen; Xiaokang Chen; Tengfei Wang; Gang Zeng; Ziwei Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/574,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00465.pdf,2024 Poster
ECCV2024-1961,ComboVerse: Compositional 3D Assets Creation Using Spatially-Aware Diffusion Guidance,Yongwei Chen; Tengfei Wang; Tong Wu; Xingang Pan; Kui Jia; Ziwei Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1668,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03457.pdf,2024 Poster
ECCV2024-1962,ReSyncer: Rewiring Style-based Generator for Unified Audio-Visually Synced Facial Performer,Jiazhi Guan; Zhiliang Xu; Hang Zhou; Kaisiyuan Wang; Shengyi He; Zhanwang Zhang; Borong Liang; Haocheng Feng; Errui Ding; Jingtuo Liu; Jingdong Wang; Youjian Zhao; Ziwei Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1249,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05783.pdf,2024 Poster
ECCV2024-1963,High-Fidelity Modeling of Generalizable Wrinkle Deformation,Jingfan Guo; Jae Shin Yoon; Shunsuke Saito; Takaaki Shiratori; Hyun Soo Park,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2420,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10650.pdf,2024 Poster
ECCV2024-1964,COMPOSE: Comprehensive Portrait Shadow Editing,Andrew Hou; Zhixin Shu; Xuaner Zhang; He Zhang; Yannick Hold-Geoffroy; Jae Shin Yoon; Xiaoming Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/549,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07860.pdf,2024 Poster
ECCV2024-1965,GeoGaussian: Geometry-aware Gaussian Splatting for Scene Rendering,Yanyan Li; Chenyu Lyu; Yan Di; Guangyao Zhai; Gim Hee Lee; Federico Tombari,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2037,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05218.pdf,2024 Poster
ECCV2024-1966,EchoScene: Indoor Scene Generation via Information Echo over Scene Graph Diffusion,Guangyao Zhai; Evin Pınar Örnek; Dave Zhenyu Chen; Ruotong Liao; Yan Di; Nassir Navab; Federico Tombari; Benjamin Busam,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1671,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03146.pdf,2024 Poster
ECCV2024-1967,PhysAvatar: Learning the Physics of Dressed 3D Avatars from Visual Observations,Yang Zheng; Qingqing Zhao; Guandao Yang; Wang Yifan; Donglai Xiang; Florian Dubost; Dmitry Lagun; Thabo Beeler; Federico Tombari; Leonidas Guibas; Gordon Wetzstein,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/548,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05446.pdf,2024 Poster
ECCV2024-1968,Learning Representations from Foundation Models for Domain Generalized Stereo Matching,Yongjian Zhang; Longguang Wang; Kunhong Li; WANG Yun; Yulan Guo,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/911,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05841.pdf,2024 Poster
ECCV2024-1969,Distractor-Free Novel View Synthesis via Exploiting Memorization Effect in Optimization,Yukun Wang; Kunhong Li; Minglin Chen; Longguang Wang; Shunbo Zhou; Kaiwen Xue; Yulan Guo,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/906,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07158.pdf,2024 Poster
ECCV2024-1970,PARE-Net: Position-Aware Rotation-Equivariant Networks for Robust Point Cloud Registration,Runzhao Yao; Shaoyi Du; Wenting Cui; Canhui Tang; Chengwu Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2432,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09456.pdf,2024 Poster
ECCV2024-1971,MAP-ADAPT: Real-Time Quality-Adaptive Semantic 3D Maps,Jianhao Zheng; Daniel Barath; Marc Pollefeys; Iro Armeni,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2446,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05590.pdf,2024 Poster
ECCV2024-1972,NeRF-XL: NeRF at Any Scale with Multi-GPU,Ruilong Li; Sanja Fidler; Angjoo Kanazawa; Francis Williams,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1652,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06424.pdf,2024 Poster
ECCV2024-1973,NOVUM: Neural Object Volumes for Robust Object Classification,Artur Jesslen; Guofeng Zhang; Angtian Wang; Wufei Ma; Alan Yuille; Adam Kortylewski,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/441,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00553.pdf,2024 Poster
ECCV2024-1974,De-confounded Gaze Estimation,Ziyang Liang; Yiwei Bao; Feng Lu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1870,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03367.pdf,2024 Poster
ECCV2024-1975,3D Hand Pose Estimation in Everyday Egocentric Images,Aditya Prakash; Ruisen Tu; Matthew Chang; Saurabh Gupta,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2450,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10034.pdf,2024 Poster
ECCV2024-1976,Masked Video and Body-worn IMU Autoencoder for Egocentric Action Recognition,Mingfang Zhang; Yifei Huang; Ruicong Liu; Yoichi Sato,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/387,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02781.pdf,2024 Poster
ECCV2024-1977,Controllable Human-Object Interaction Synthesis,Jiaman Li; Alexander Clegg; Roozbeh Mottaghi; Jiajun Wu; Xavier Puig; Karen Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1265,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05720.pdf,2024 Poster
ECCV2024-1978,Nymeria: A Massive Collection of Egocentric Multi-modal Human Motion in the Wild,Lingni Ma; Yuting Ye; Rowan Postyeni; Alexander J Gamino; Vijay Baiyya; Luis Pesqueira; Kevin M Bailey; David Soriano Fosas; Fangzhou Hong; Vladimir Guzov; Yifeng Jiang; Hyo Jin Kim; Jakob Engel; Karen Liu; Ziwei Liu; Renzo De Nardi; Richard Newcombe,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/654,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03541.pdf,2024 Poster
ECCV2024-1979,"Category-level Object Detection, Pose Estimation and Reconstruction from Stereo Images",Chuanrui Zhang; Yonggen Ling; Minglei Lu; Minghan Qin; Haoqian Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2453,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05039.pdf,2024 Poster
ECCV2024-1980,DriveDreamer: Towards Real-world-driven World Models for Autonomous Driving,Xiaofeng Wang; Zheng Zhu; Guan Huang; Chen Xinze; Jiagang Zhu; Jiwen Lu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/994,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06416.pdf,2024 Poster
ECCV2024-1981,DiffusionDepth: Diffusion Denoising Approach for Monocular Depth Estimation,Yiqun Duan; Xianda Guo; Zheng Zhu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2457,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01793.pdf,2024 Poster
ECCV2024-1982,GAReT: Cross-view Video Geolocalization with Adapters and Auto-Regressive Transformers,Manu S Pillai; Mamshad Nayeem Rizve; Shah Mubarak,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2461,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07875.pdf,2024 Poster
ECCV2024-1983,SegVG: Transferring Object Bounding Box to Segmentation for Visual Grounding,Weitai Kang; Gaowen Liu; Shah Mubarak; Yan Yan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/780,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05498.pdf,2024 Poster
